Unnamed: 0,scrapedate,lastupdated,stateagency,fac_facilinitials,facility,fac_inc_positive,fac_inc_positivelast14days,fac_inc_active,fac_inc_releasedwhileactive,fac_inc_recovered,fac_inc_deaths,fac_staff_population,fac_staff_partiallyvaccinated,fac_staff_fullyvaccinated,facilties_staff_fullyvaccinatedpercent,fac_inc_population,fac_inc_partiallyvaccinated,fac_inc_fullyvaccinated,facilties_inc_fullyvaccinatedpercent,fac_staff_positive,fac_staff_recovered,sum_inc_tested,sum_staff_deaths,sum_staff_active,sum_inc_vaccinated,sum_staff_vaccinated,facility_bjs,fac_state,fac_inc_tested,fac_staff_deaths,fac_inc_new_deaths,fac_inc_new_recovered,fac_inc_new_tested,fac_inc_new_positive,fac_inc_negative,fac_inc_new_negative,fac_inc_released,fac_inc_new_released,fac_inc_tested1000,fac_inc_new_tested1000,fac_inc_pending,fac_inc_activetested14,fac_inc_activeptested14,fac_inc_activeinconclusive,fac_staff_new_deaths,fac_staff_new_recovered,fac_staff_new_positive,fac_address,fac_zip,sum_inc_positive,sum_inc_deaths,sum_inc_vaccited,sum_staff_positive,sum_staff_vaccited,match,bjs_fac_state,bjs_fac_id,bjs_fac_id2,bjs_fac_name,bjs_fac_address1,bjs_fac_city,bjs_fac_stateab,bjs_fac_zip1,bjs_fac_gender,bjs_fac_security,bjs_fac_leave,bjs_fac_operator,bjs_fac_malepop,bjs_fac_linked,bjs_fac_linktxt,bjs_fac_changeuse,bjs_fac_changeusetxt,bjs_fac_changemth,bjs_fac_changeyr,bjs_fac_changeclose,bjs_fac_notes2,oldnew,fac_staff_active,fac_staff_newlast14days,state
59,2021-01-02,44197,CA,COR,CA State Prison Corcoran,700.0,183.0,216.0,4.0,478.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4001 King Avenue, Corcoran, CA 9321",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
60,2021-01-02,44197,CA,CCI,CA Correctional Institution,1222.0,157.0,175.0,71.0,973.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24900 Highway 202, Tehachapi, CA 93561",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
61,2021-01-02,44197,CA,VSP,Valley State Prison,1475.0,170.0,174.0,14.0,1286.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21633 Avenue 24, Chowchilla, CA 93610",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
62,2021-01-02,44197,CA,CRC,CA Rehabilitation Center,1886.0,147.0,146.0,55.0,1685.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 5th Street & Western, Norco, CA 92860",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
63,2021-01-02,44197,CA,CEN,Centinela State Prison,804.0,49.0,139.0,10.0,654.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2302 Brown Road, Imperial, CA 92251",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
64,2021-01-02,44197,CA,KVSP,Kern Valley State Prison,814.0,136.0,136.0,6.0,668.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3000 West Cecil Avenue, Delano, CA 93216-6000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
65,2021-01-02,44197,CA,SVSP,Salinas Valley State Prison,390.0,129.0,130.0,2.0,257.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31625 Highway 101, Soledad, CA 93960",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
66,2021-01-02,44197,CA,PVSP,Pleasant Valley State Prison,1975.0,86.0,100.0,10.0,1862.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24863 West Jayne Avenue, Coalinga, CA 93210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
67,2021-01-02,44197,CA,HDSP,High Desert State Prison,1925.0,97.0,96.0,3.0,1824.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"475-750 Rice Canyon Rd., Susanville, CA 96127",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
68,2021-01-02,44197,CA,SATF,Substance Abuse Treatment Facility,2988.0,64.0,78.0,16.0,2888.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"900 Quebec Avenue, Corcoran, CA 93212",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
69,2021-01-02,44197,CA,SAC,"CA State Prison, Sacramento",233.0,59.0,68.0,4.0,161.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100 Prison Road, Represa, CA 95671",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
70,2021-01-02,44197,CA,DVI,Deuel Vocational Institution,145.0,64.0,66.0,0.0,79.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23500 Kasson Road, Tracy, CA 95304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
71,2021-01-02,44197,CA,CIM,CA Institution for Men,1478.0,50.0,51.0,38.0,1362.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14901 Central Avenue, Chino, CA 91710",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
72,2021-01-02,44197,CA,ASP,Avenal State Prison,3085.0,37.0,39.0,82.0,2956.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 Kings Way, Avenal, CA 93204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
73,2021-01-02,44197,CA,PBSP,Pelican Bay State Prison,191.0,29.0,31.0,5.0,155.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 5905 Lake Earl Drive, Crescent City, CA 95531",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
74,2021-01-02,44197,CA,CIW,CA Institution for Women,435.0,7.0,15.0,10.0,409.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16756 Chino-Corona Road, Corona, CA 92880",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
75,2021-01-02,44197,CA,FSP,Folsom State Prison,1354.0,2.0,3.0,12.0,1337.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"300 Prison Road, Represa, CA 95671",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
76,2021-01-02,44197,CA,SQ,"CA State Prison, San Quentin",2240.0,2.0,3.0,57.0,2152.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," Main Street, San Quentin, CA 94964 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
77,2021-01-02,44197,CA,CVSP,Chuckawalla Valley State Prison,1779.0,0.0,0.0,28.0,1742.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19025 Wiley’s Well Rd., Blythe, CA 92225 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
78,2021-01-02,44197,CA,,Northern California Youth Correctional Center,,,,,,,,,,,,,,,25,12,,,,,,,,,,,,,,,,,,,,,,,,,,,"7650 South Newcastle Road, Stockton, CA 95215",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
79,2021-01-02,44197,CA,,OH Close Youth Correctional Facility,,,,,,,,,,,,,,,26,8,,,,,,,,,,,,,,,,,,,,,,,,,,,"7650 South Newcastle Road, Stockton, CA 95213-9001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
80,2021-01-02,44197,CA,,Chaderjian Youth Correctional Facility,,,,,,,,,,,,,,,35,7,,,,,,,,,,,,,,,,,,,,,,,,,,,"7650 South Newcastle Road, Stockton, CA 95215",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
81,2021-01-02,44197,CA,,Ventura,,,,,,,,,,,,,,,43,22,,,,,,,,,,,,,,,,,,,,,,,,,,,"3100 Wright Road, Camarillo, CA 93010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
82,2021-01-02,44197,CA,,Pine Grove,,,,,,,,,,,,,,,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,"13630 Aqueduct-Volcano Road, Pine Grove, CA 95665",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
83,2021-01-02,1/1/2021,CA,,,,,,,,,,,,,,,,,,,115705.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
84,2021-01-02,1/1/2021,CA,,,,,,,,,,,,,,,,,,,,11.0,4333,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
85,2021-01-03,44198,CA,ISP,Ironwood State Prison,863.0,486.0,741.0,7.0,114.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19005 Wiley’s Well Road, Blythe, CA 92225 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
86,2021-01-03,44198,CA,SCC,Sierra Conservation Center,1125.0,247.0,600.0,10.0,515.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5100 O’Byrnes Ferry Road, Jamestown, CA 95327",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
87,2021-01-03,44198,CA,CTF,Correctional Training Facility,2303.0,282.0,596.0,21.0,1677.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Soledad Prison Road, Soledad, CA 93960",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
88,2021-01-03,44198,CA,CMC,CA Mens Colony,1153.0,529.0,537.0,12.0,602.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," Colony Dr, San Luis Obispo, CA 93409 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
89,2021-01-03,44198,CA,CCWF,Central CA Women's Facility,500.0,466.0,467.0,1.0,32.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23370 Road 22, Chowchilla, CA 93610",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
90,2021-01-03,44198,CA,CMF,CA Medical Facility,435.0,285.0,425.0,2.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1600 California Dr., Vacaville, CA 95696",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
91,2021-01-03,44198,CA,CAL,Calipatria State Prison,722.0,233.0,402.0,11.0,309.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7018 Blair Road, Calipatria, CA 92233 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
92,2021-01-03,44198,CA,MCSP,Mule Creek State Prison,1481.0,323.0,393.0,3.0,1083.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4001 Highway 104, Ione, CA 95640",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
93,2021-01-03,44198,CA,SOL,"CA State Prison, Solano",591.0,271.0,378.0,5.0,207.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2100 Peabody Road, Vacaville, CA 95687",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
94,2021-01-03,44198,CA,NKSP,North Kern State Prison,658.0,266.0,369.0,7.0,282.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2737 West Cecil Avenue, Delano, CA 93215",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
95,2021-01-03,44198,CA,CCC,CA Correctional Center,1208.0,353.0,363.0,38.0,807.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"711-045 Center Rd., Susanville, CA 96127-0790",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
96,2021-01-03,44198,CA,CAC,California City Correctional Facility,869.0,347.0,356.0,7.0,506.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22844 Virginia Blvd., California City, CA 93505",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
97,2021-01-03,44198,CA,CHCF,California Healthcare Facility,391.0,206.0,342.0,4.0,42.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7707 Austin Road, Stockton, CA 95215",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
98,2021-01-03,44198,CA,RJD,R.J. Donovan Corr. Fac. Rock Mtn.,938.0,254.0,284.0,3.0,645.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"480 Alta Road, San Diego, CA 92179",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
99,2021-01-03,44198,CA,WSP,Wasco State Prison,1181.0,262.0,278.0,44.0,859.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"701 Scofield Avenue, Wasco, CA 93280",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
100,2021-01-03,44198,CA,COR,CA State Prison Corcoran,706.0,187.0,222.0,4.0,478.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4001 King Avenue, Corcoran, CA 9321",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
101,2021-01-03,44198,CA,LAC,"CA State Prison, LA County",1403.0,297.0,215.0,9.0,1172.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"44750 60th Street West, Lancaster, CA 93536-7620",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
102,2021-01-03,44198,CA,CCI,CA Correctional Institution,1222.0,143.0,175.0,71.0,973.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24900 Highway 202, Tehachapi, CA 93561",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
103,2021-01-03,44198,CA,CRC,CA Rehabilitation Center,1898.0,125.0,158.0,55.0,1685.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 5th Street & Western, Norco, CA 92860",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
104,2021-01-03,44198,CA,VSP,Valley State Prison,1477.0,168.0,155.0,14.0,1307.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21633 Avenue 24, Chowchilla, CA 93610",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
105,2021-01-03,44198,CA,CEN,Centinela State Prison,816.0,61.0,151.0,10.0,654.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2302 Brown Road, Imperial, CA 92251",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
106,2021-01-03,44198,CA,SVSP,Salinas Valley State Prison,409.0,139.0,143.0,2.0,263.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31625 Highway 101, Soledad, CA 93960",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
107,2021-01-03,44198,CA,KVSP,Kern Valley State Prison,820.0,137.0,137.0,6.0,673.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3000 West Cecil Avenue, Delano, CA 93216-6000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
108,2021-01-03,44198,CA,PVSP,Pleasant Valley State Prison,1975.0,85.0,100.0,10.0,1862.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24863 West Jayne Avenue, Coalinga, CA 93210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
109,2021-01-03,44198,CA,HDSP,High Desert State Prison,1930.0,84.0,92.0,4.0,1832.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"475-750 Rice Canyon Rd., Susanville, CA 96127",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
110,2021-01-03,44198,CA,SATF,Substance Abuse Treatment Facility,2989.0,62.0,78.0,17.0,2888.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"900 Quebec Avenue, Corcoran, CA 93212",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
111,2021-01-03,44198,CA,SAC,"CA State Prison, Sacramento",235.0,48.0,70.0,4.0,161.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100 Prison Road, Represa, CA 95671",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
112,2021-01-03,44198,CA,CIM,CA Institution for Men,1492.0,63.0,64.0,39.0,1362.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14901 Central Avenue, Chino, CA 91710",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
113,2021-01-03,44198,CA,DVI,Deuel Vocational Institution,145.0,62.0,63.0,0.0,82.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23500 Kasson Road, Tracy, CA 95304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
114,2021-01-03,44198,CA,ASP,Avenal State Prison,3088.0,38.0,39.0,83.0,2958.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 Kings Way, Avenal, CA 93204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
115,2021-01-03,44198,CA,PBSP,Pelican Bay State Prison,192.0,30.0,32.0,5.0,155.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 5905 Lake Earl Drive, Crescent City, CA 95531",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
116,2021-01-03,44198,CA,CIW,CA Institution for Women,435.0,5.0,15.0,10.0,409.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16756 Chino-Corona Road, Corona, CA 92880",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
117,2021-01-03,44198,CA,FSP,Folsom State Prison,1354.0,2.0,3.0,12.0,1337.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"300 Prison Road, Represa, CA 95671",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
118,2021-01-03,44198,CA,SQ,"CA State Prison, San Quentin",2239.0,1.0,2.0,57.0,2152.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," Main Street, San Quentin, CA 94964 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
119,2021-01-03,44198,CA,CVSP,Chuckawalla Valley State Prison,1779.0,0.0,0.0,28.0,1742.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19025 Wiley’s Well Rd., Blythe, CA 92225 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
120,2021-01-03,44198,CA,,Northern California Youth Correctional Center,,,,,,,,,,,,,,,25,12,,,,,,,,,,,,,,,,,,,,,,,,,,,"7650 South Newcastle Road, Stockton, CA 95215",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
121,2021-01-03,44198,CA,,OH Close Youth Correctional Facility,,,,,,,,,,,,,,,26,8,,,,,,,,,,,,,,,,,,,,,,,,,,,"7650 South Newcastle Road, Stockton, CA 95213-9001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
122,2021-01-03,44198,CA,,Chaderjian Youth Correctional Facility,,,,,,,,,,,,,,,35,7,,,,,,,,,,,,,,,,,,,,,,,,,,,"7650 South Newcastle Road, Stockton, CA 95215",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
123,2021-01-03,44198,CA,,Ventura,,,,,,,,,,,,,,,43,22,,,,,,,,,,,,,,,,,,,,,,,,,,,"3100 Wright Road, Camarillo, CA 93010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
124,2021-01-03,44198,CA,,Pine Grove,,,,,,,,,,,,,,,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,"13630 Aqueduct-Volcano Road, Pine Grove, CA 95665",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
125,2021-01-03,1/2/2021,CA,,,,,,,,,,,,,,,,,,,115715.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
126,2021-01-03,1/2/2021,CA,,,,,,,,,,,,,,,,,,,,11.0,4333,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
127,2021-01-04,44199,CA,ISP,Ironwood State Prison,865.0,485.0,743.0,7.0,114.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19005 Wiley’s Well Road, Blythe, CA 92225 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
128,2021-01-04,44199,CA,CTF,Correctional Training Facility,2350.0,323.0,643.0,21.0,1677.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Soledad Prison Road, Soledad, CA 93960",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
129,2021-01-04,44199,CA,CMC,CA Mens Colony,1206.0,581.0,581.0,13.0,610.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," Colony Dr, San Luis Obispo, CA 93409 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
130,2021-01-04,44199,CA,CCWF,Central CA Women's Facility,521.0,486.0,488.0,1.0,32.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23370 Road 22, Chowchilla, CA 93610",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
