Unnamed: 0,scrapedate,lastupdated,stateagency,facility,fac_inc_positive,fac_inc_active,fac_inc_recovered,fac_inc_deaths,fac_inc_partiallyvaccinated,fac_inc_fullyvaccinated,fac_inc_vaccinatedonedose,fac_staff_positive,fac_staff_active,fac_staff_recovered,fac_staff_deaths,fac_inc_tested,fac_inc_testsconducted,fac_inc_retested,fac_staff_tested,fac_staff_testsconducted,fac_staff_retested,facility_bjs,fac_state,fac_inc_negative,fac_inc_activemedinvest,fac_address,fac_zip,sum_inc_positive,sum_inc_deaths,sum_inc_tested,sum_staff_deaths,sum_staff_positive,sum_staff_tested,match,bjs_fac_state,bjs_fac_id,bjs_fac_id2,bjs_fac_name,bjs_fac_address1,bjs_fac_city,bjs_fac_stateab,bjs_fac_zip1,bjs_fac_zip2,bjs_fac_gender,bjs_fac_security,bjs_fac_leave,bjs_fac_operator,bjs_fac_malepop,bjs_fac_femalepop,bjs_fac_linked,bjs_fac_linktxt,bjs_fac_changeuse,bjs_fac_changeusetxt,bjs_fac_changemth,bjs_fac_changeyr,bjs_fac_changeclose,state
2100,2021-09-11,2021-09-10,ND,NDSP,,,,,,,,,,,,2641.0,23828.0,2082.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2101,2021-09-11,2021-09-10,ND,YCC/HRCC,,,,,,,,,,,,302.0,1208.0,177.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2102,2021-09-11,2021-09-10,ND,DWCRC,,,,,,,,,,,,,,,129.0,1887.0,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2103,2021-09-11,2021-09-10,ND,JRCC,,,,,,,,,,,,,,,450.0,8772.0,348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2104,2021-09-11,2021-09-10,ND,MRCC,,,,,,,,,,,,,,,110.0,1644.0,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2105,2021-09-11,2021-09-10,ND,NDSP,,,,,,,,,,,,,,,968.0,16742.0,708.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2106,2021-09-11,2021-09-10,ND,YCC/HRCC,,,,,,,,,,,,,,,175.0,2919.0,145.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2107,2021-09-12,2021-09-10,ND,NDSP,198.0,1.0,197.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2108,2021-09-12,2021-09-10,ND,JRCC,357.0,11.0,345.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2109,2021-09-12,2021-09-10,ND,MRCC,86.0,4.0,82.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2110,2021-09-12,2021-09-10,ND,DWCRC,10.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2111,2021-09-12,2021-09-10,ND,YCC/HRCC,7.0,1.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2112,2021-09-12,2021-09-10,ND,NDSP,,,,,475.0,465.0,155.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2113,2021-09-12,2021-09-10,ND,JRCC,,,,,360.0,343.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2114,2021-09-12,2021-09-10,ND,MRCC,,,,,98.0,98.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2115,2021-09-12,2021-09-10,ND,DWCRC,,,,,76.0,50.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2116,2021-09-12,2021-09-10,ND,YCC,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2117,2021-09-12,2021-09-10,ND,NDSP,,,,,,,,132.0,1.0,131.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2118,2021-09-12,2021-09-10,ND,JRCC,,,,,,,,110.0,1.0,108.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2119,2021-09-12,2021-09-10,ND,MRCC,,,,,,,,22.0,1.0,21.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2120,2021-09-12,2021-09-10,ND,DWCRC,,,,,,,,17.0,2.0,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2121,2021-09-12,2021-09-10,ND,YCC/HRCC,,,,,,,,45.0,1.0,44.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2122,2021-09-12,2021-09-10,ND,DJS,,,,,,,,11.0,0.0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2123,2021-09-12,2021-09-10,ND,DWCRC,,,,,,,,,,,,521.0,3335.0,388.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2124,2021-09-12,2021-09-10,ND,JRCC,,,,,,,,,,,,1295.0,12266.0,1062.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2125,2021-09-12,2021-09-10,ND,MRCC,,,,,,,,,,,,548.0,3758.0,457.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2126,2021-09-12,2021-09-10,ND,NDSP,,,,,,,,,,,,2641.0,23828.0,2082.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2127,2021-09-12,2021-09-10,ND,YCC/HRCC,,,,,,,,,,,,302.0,1208.0,177.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2128,2021-09-12,2021-09-10,ND,DWCRC,,,,,,,,,,,,,,,129.0,1887.0,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2129,2021-09-12,2021-09-10,ND,JRCC,,,,,,,,,,,,,,,450.0,8772.0,348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2130,2021-09-12,2021-09-10,ND,MRCC,,,,,,,,,,,,,,,110.0,1644.0,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2131,2021-09-12,2021-09-10,ND,NDSP,,,,,,,,,,,,,,,968.0,16742.0,708.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2132,2021-09-12,2021-09-10,ND,YCC/HRCC,,,,,,,,,,,,,,,175.0,2919.0,145.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2133,2021-09-13,2021-09-10,ND,NDSP,198.0,1.0,197.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2134,2021-09-13,2021-09-10,ND,JRCC,357.0,11.0,345.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2135,2021-09-13,2021-09-10,ND,MRCC,86.0,4.0,82.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2136,2021-09-13,2021-09-10,ND,DWCRC,10.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2137,2021-09-13,2021-09-10,ND,YCC/HRCC,7.0,1.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2138,2021-09-13,2021-09-10,ND,NDSP,,,,,475.0,465.0,155.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2139,2021-09-13,2021-09-10,ND,JRCC,,,,,360.0,343.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2140,2021-09-13,2021-09-10,ND,MRCC,,,,,98.0,98.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2141,2021-09-13,2021-09-10,ND,DWCRC,,,,,76.0,50.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2142,2021-09-13,2021-09-10,ND,YCC,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2143,2021-09-13,2021-09-10,ND,NDSP,,,,,,,,132.0,1.0,131.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2144,2021-09-13,2021-09-10,ND,JRCC,,,,,,,,110.0,1.0,108.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2145,2021-09-13,2021-09-10,ND,MRCC,,,,,,,,22.0,1.0,21.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2146,2021-09-13,2021-09-10,ND,DWCRC,,,,,,,,17.0,2.0,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2147,2021-09-13,2021-09-10,ND,YCC/HRCC,,,,,,,,45.0,1.0,44.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2148,2021-09-13,2021-09-10,ND,DJS,,,,,,,,11.0,0.0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2149,2021-09-13,2021-09-10,ND,DWCRC,,,,,,,,,,,,521.0,3335.0,388.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2150,2021-09-13,2021-09-10,ND,JRCC,,,,,,,,,,,,1295.0,12266.0,1062.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2151,2021-09-13,2021-09-10,ND,MRCC,,,,,,,,,,,,548.0,3758.0,457.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2152,2021-09-13,2021-09-10,ND,NDSP,,,,,,,,,,,,2641.0,23828.0,2082.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2153,2021-09-13,2021-09-10,ND,YCC/HRCC,,,,,,,,,,,,302.0,1208.0,177.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2154,2021-09-13,2021-09-10,ND,DWCRC,,,,,,,,,,,,,,,129.0,1887.0,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2155,2021-09-13,2021-09-10,ND,JRCC,,,,,,,,,,,,,,,450.0,8772.0,348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2156,2021-09-13,2021-09-10,ND,MRCC,,,,,,,,,,,,,,,110.0,1644.0,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2157,2021-09-13,2021-09-10,ND,NDSP,,,,,,,,,,,,,,,968.0,16742.0,708.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2158,2021-09-13,2021-09-10,ND,YCC/HRCC,,,,,,,,,,,,,,,175.0,2919.0,145.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2159,2021-09-14,2021-09-10,ND,NDSP,198.0,1.0,197.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2160,2021-09-14,2021-09-10,ND,JRCC,357.0,11.0,345.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2161,2021-09-14,2021-09-10,ND,MRCC,86.0,4.0,82.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2162,2021-09-14,2021-09-10,ND,DWCRC,10.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2163,2021-09-14,2021-09-10,ND,YCC/HRCC,7.0,1.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2164,2021-09-14,2021-09-10,ND,NDSP,,,,,475.0,465.0,155.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2165,2021-09-14,2021-09-10,ND,JRCC,,,,,360.0,343.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2166,2021-09-14,2021-09-10,ND,MRCC,,,,,98.0,98.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2167,2021-09-14,2021-09-10,ND,DWCRC,,,,,76.0,50.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2168,2021-09-14,2021-09-10,ND,YCC,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2169,2021-09-14,2021-09-10,ND,NDSP,,,,,,,,132.0,1.0,131.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2170,2021-09-14,2021-09-10,ND,JRCC,,,,,,,,110.0,1.0,108.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2171,2021-09-14,2021-09-10,ND,MRCC,,,,,,,,22.0,1.0,21.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2172,2021-09-14,2021-09-10,ND,DWCRC,,,,,,,,17.0,2.0,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2173,2021-09-14,2021-09-10,ND,YCC/HRCC,,,,,,,,45.0,1.0,44.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2174,2021-09-14,2021-09-10,ND,DJS,,,,,,,,11.0,0.0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2175,2021-09-14,2021-09-10,ND,DWCRC,,,,,,,,,,,,527.0,3484.0,399.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2176,2021-09-14,2021-09-10,ND,JRCC,,,,,,,,,,,,1302.0,12786.0,1068.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2177,2021-09-14,2021-09-10,ND,MRCC,,,,,,,,,,,,566.0,3888.0,474.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2178,2021-09-14,2021-09-10,ND,NDSP,,,,,,,,,,,,2652.0,24074.0,2095.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2179,2021-09-14,2021-09-10,ND,YCC/HRCC,,,,,,,,,,,,320.0,1251.0,185.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2180,2021-09-14,2021-09-10,ND,DWCRC,,,,,,,,,,,,,,,130.0,1916.0,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2181,2021-09-14,2021-09-10,ND,JRCC,,,,,,,,,,,,,,,476.0,9346.0,348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2182,2021-09-14,2021-09-10,ND,MRCC,,,,,,,,,,,,,,,116.0,1823.0,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2183,2021-09-14,2021-09-10,ND,NDSP,,,,,,,,,,,,,,,986.0,17445.0,719.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2184,2021-09-14,2021-09-10,ND,YCC/HRCC,,,,,,,,,,,,,,,185.0,3032.0,152.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2185,2021-09-15,2021-09-14,ND,NDSP,198.0,0.0,198.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2186,2021-09-15,2021-09-14,ND,JRCC,360.0,10.0,349.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2187,2021-09-15,2021-09-14,ND,MRCC,86.0,3.0,83.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2188,2021-09-15,2021-09-14,ND,DWCRC,11.0,1.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2189,2021-09-15,2021-09-14,ND,YCC,7.0,1.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2190,2021-09-15,2021-09-14,ND,HRCC,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2191,2021-09-15,2021-09-14,ND,NDSP,,,,,475.0,465.0,155.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2192,2021-09-15,2021-09-14,ND,JRCC,,,,,360.0,343.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2193,2021-09-15,2021-09-14,ND,MRCC,,,,,98.0,98.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2194,2021-09-15,2021-09-14,ND,DWCRC,,,,,76.0,50.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2195,2021-09-15,2021-09-14,ND,YCC,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2196,2021-09-15,2021-09-14,ND,NDSP,,,,,,,,134.0,3.0,131.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2197,2021-09-15,2021-09-14,ND,JRCC,,,,,,,,115.0,5.0,109.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2198,2021-09-15,2021-09-14,ND,MRCC,,,,,,,,22.0,0.0,22.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2199,2021-09-15,2021-09-14,ND,DWCRC,,,,,,,,19.0,2.0,17.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2200,2021-09-15,2021-09-14,ND,YCC,,,,,,,,46.0,2.0,44.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2201,2021-09-15,2021-09-14,ND,HRCC,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
2202,2021-09-15,2021-09-14,ND,DJS,,,,,,,,11.0,0.0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
