Unnamed: 0,scrapedate,lastupdated,stateagency,facility,fac_inc_tested,fac_inc_positive,fac_inc_pending,fac_inc_negative,fac_inc_recovered,fac_inc_active,fac_inc_hospitalized,fac_inc_deaths,fac_staff_positive,fac_staff_positivepresumed,fac_staff_recovered,fac_staff_hospitalized,fac_staff_deaths,fac_inc_population,fac_inc_firstdose,fac_inc_seconddose,fac_inc_jjvaccine,fac_staff_completeddocvaccine,facilties_staff_completedexternalvaccine,facility_bjs,fac_state,fac_inc_noisolated,fac_inc_hospital,fac_inc_pop,fac_inc_partiallyvaccinated,fac_inc_new_partiallyvaccinated,fac_inc_fullyvaccinated,fac_staff_positiveconfirmed,fac_staff_partiallyvaccinated,fac_staff_fullyvaccinated,fac_address,fac_zip,sum_inc_positive,sum_inc_deaths,sum_inc_tested,sum_staff_positive,match,bjs_fac_state,bjs_fac_id,bjs_fac_id2,bjs_fac_name,bjs_fac_address1,bjs_fac_city,bjs_fac_stateab,bjs_fac_zip1,bjs_fac_gender,bjs_fac_security,bjs_fac_securityother,bjs_fac_leave,bjs_fac_operator,bjs_fac_malepop,bjs_fac_femalepop,bjs_fac_linked,bjs_fac_linktxt,bjs_fac_changeuse,bjs_fac_changeclose,state
...5907,2021-08-06,2021-08-04,MN,MCF-Stillwater,,,,,,,,,212.0,2.0,190.0,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...5908,2021-08-06,2021-08-04,MN,MCF-Togo,,,,,,,,,4.0,0.0,4.0,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...5909,2021-08-06,2021-08-04,MN,MCF-Willow River,,,,,,,,,7.0,0.0,7.0,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...5910,2021-08-06,2021-08-04,MN,MCF-Faribault,,,,,,,,,,,,,,NR,281.0,212.0,1074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...5911,2021-08-06,2021-08-04,MN,MCF-Lino Lakes,,,,,,,,,,,,,,NR,111.0,102.0,626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...5912,2021-08-06,2021-08-04,MN,MCF-Moose Lake,,,,,,,,,,,,,,NR,113.0,109.0,514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...5913,2021-08-06,2021-08-04,MN,MCF-Oak Park Heights,,,,,,,,,,,,,,NR,73.0,65.0,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...5914,2021-08-06,2021-08-04,MN,MCF-Rush City,,,,,,,,,,,,,,NR,94.0,83.0,394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...5915,2021-08-06,2021-08-04,MN,MCF-Red Wing,,,,,,,,,,,,,,NR,41.0,34.0,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...5916,2021-08-06,2021-08-04,MN,MCF-Saint Cloud,,,,,,,,,,,,,,NR,44.0,50.0,727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...5917,2021-08-06,2021-08-04,MN,MCF-Shakopee,,,,,,,,,,,,,,NR,127.0,73.0,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...5918,2021-08-06,2021-08-04,MN,MCF-Stillwater,,,,,,,,,,,,,,NR,121.0,108.0,542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...5919,2021-08-06,2021-08-04,MN,MCF-Togo,,,,,,,,,,,,,,NR,6.0,3.0,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...5920,2021-08-06,2021-08-04,MN,MCF-Willow River,,,,,,,,,,,,,,NR,6.0,7.0,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...5921,2021-08-06,2021-08-04,MN,,,,,,,,,,,,,,,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...5922,2021-08-06,2021-08-04,MN,,,,,,,,,,,,,,,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...5923,2021-08-06,2021-08-04,MN,MCF - Faribault,,,,,,,,,,,,,,,,,,305,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...5924,2021-08-06,2021-08-04,MN,MCF - Lino Lakes,,,,,,,,,,,,,,,,,,231,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...5925,2021-08-06,2021-08-04,MN,MCF - Moose Lake,,,,,,,,,,,,,,,,,,133,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...5926,2021-08-06,2021-08-04,MN,MCF - Oak Park Heights,,,,,,,,,,,,,,,,,,158,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...5927,2021-08-06,2021-08-04,MN,MCF - Red Wing,,,,,,,,,,,,,,,,,,79,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...5928,2021-08-06,2021-08-04,MN,MCF - Rush City,,,,,,,,,,,,,,,,,,117,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...5929,2021-08-06,2021-08-04,MN,MCF - Shakopee,,,,,,,,,,,,,,,,,,145,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...5930,2021-08-06,2021-08-04,MN,MCF - St Cloud,,,,,,,,,,,,,,,,,,161,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...5931,2021-08-06,2021-08-04,MN,MCF - Stillwater,,,,,,,,,,,,,,,,,,240,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...5932,2021-08-06,2021-08-04,MN,MCF - Togo,,,,,,,,,,,,,,,,,,23,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...5933,2021-08-06,2021-08-04,MN,MCF - Willow River,,,,,,,,,,,,,,,,,,27,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...5934,2021-08-07,2021-08-05,MN,MCF-Faribault,31241.0,1196.0,0.0,29884.0,1190.0,0.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...5935,2021-08-07,2021-08-05,MN,MCF-Lino Lakes,22201.0,356.0,6.0,21763.0,356.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...5936,2021-08-07,2021-08-05,MN,MCF-Moose Lake,11308.0,158.0,19.0,11044.0,188.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...5937,2021-08-07,2021-08-05,MN,MCF-Oak Park Heights,4974.0,94.0,0.0,4846.0,93.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...5938,2021-08-07,2021-08-05,MN,MCF-Red Wing,794.0,5.0,0.0,787.0,1.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...5939,2021-08-07,2021-08-05,MN,MCF-Rush City,8239.0,223.0,4.0,7968.0,215.0,7.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...5940,2021-08-07,2021-08-05,MN,MCF-Shakopee,7282.0,36.0,0.0,7244.0,36.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...5941,2021-08-07,2021-08-05,MN,MCF-St. Cloud,23548.0,1111.0,96.0,22205.0,1111.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...5942,2021-08-07,2021-08-05,MN,MCF-Stillwater,14511.0,977.0,0.0,13467.0,976.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...5943,2021-08-07,2021-08-05,MN,MCF-Togo,274.0,8.0,0.0,265.0,8.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...5944,2021-08-07,2021-08-05,MN,MCF-Willow River,540.0,76.0,0.0,455.0,83.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...5945,2021-08-07,2021-08-05,MN,MCF-Faribault,,,,,,,,,163.0,4.0,132.0,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...5946,2021-08-07,2021-08-05,MN,MCF-Lino Lakes,,,,,,,,,104.0,2.0,97.0,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...5947,2021-08-07,2021-08-05,MN,MCF-Moose Lake,,,,,,,,,95.0,4.0,90.0,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...5948,2021-08-07,2021-08-05,MN,MCF-Oak Park Heights,,,,,,,,,95.0,1.0,89.0,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...5949,2021-08-07,2021-08-05,MN,MCF-Red Wing,,,,,,,,,26.0,0.0,23.0,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...5950,2021-08-07,2021-08-05,MN,MCF-Rush City,,,,,,,,,88.0,2.0,71.0,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...5951,2021-08-07,2021-08-05,MN,MCF-Saint Cloud,,,,,,,,,188.0,0.0,150.0,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...5952,2021-08-07,2021-08-05,MN,MCF-Shakopee,,,,,,,,,66.0,0.0,54.0,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...5953,2021-08-07,2021-08-05,MN,MCF-Stillwater,,,,,,,,,212.0,2.0,190.0,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...5954,2021-08-07,2021-08-05,MN,MCF-Togo,,,,,,,,,4.0,0.0,4.0,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...5955,2021-08-07,2021-08-05,MN,MCF-Willow River,,,,,,,,,7.0,0.0,7.0,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...5956,2021-08-07,2021-08-05,MN,MCF-Faribault,,,,,,,,,,,,,,NR,281.0,212.0,1074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...5957,2021-08-07,2021-08-05,MN,MCF-Lino Lakes,,,,,,,,,,,,,,NR,111.0,102.0,626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...5958,2021-08-07,2021-08-05,MN,MCF-Moose Lake,,,,,,,,,,,,,,NR,113.0,109.0,514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...5959,2021-08-07,2021-08-05,MN,MCF-Oak Park Heights,,,,,,,,,,,,,,NR,73.0,65.0,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...5960,2021-08-07,2021-08-05,MN,MCF-Rush City,,,,,,,,,,,,,,NR,94.0,83.0,394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...5961,2021-08-07,2021-08-05,MN,MCF-Red Wing,,,,,,,,,,,,,,NR,41.0,34.0,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...5962,2021-08-07,2021-08-05,MN,MCF-Saint Cloud,,,,,,,,,,,,,,NR,44.0,50.0,727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...5963,2021-08-07,2021-08-05,MN,MCF-Shakopee,,,,,,,,,,,,,,NR,127.0,73.0,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...5964,2021-08-07,2021-08-05,MN,MCF-Stillwater,,,,,,,,,,,,,,NR,121.0,108.0,543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...5965,2021-08-07,2021-08-05,MN,MCF-Togo,,,,,,,,,,,,,,NR,6.0,3.0,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...5966,2021-08-07,2021-08-05,MN,MCF-Willow River,,,,,,,,,,,,,,NR,6.0,7.0,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...5967,2021-08-07,2021-08-05,MN,,,,,,,,,,,,,,,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...5968,2021-08-07,2021-08-05,MN,,,,,,,,,,,,,,,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...5969,2021-08-07,2021-08-05,MN,MCF - Faribault,,,,,,,,,,,,,,,,,,305,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...5970,2021-08-07,2021-08-05,MN,MCF - Lino Lakes,,,,,,,,,,,,,,,,,,231,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...5971,2021-08-07,2021-08-05,MN,MCF - Moose Lake,,,,,,,,,,,,,,,,,,133,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...5972,2021-08-07,2021-08-05,MN,MCF - Oak Park Heights,,,,,,,,,,,,,,,,,,158,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...5973,2021-08-07,2021-08-05,MN,MCF - Red Wing,,,,,,,,,,,,,,,,,,79,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...5974,2021-08-07,2021-08-05,MN,MCF - Rush City,,,,,,,,,,,,,,,,,,117,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...5975,2021-08-07,2021-08-05,MN,MCF - Shakopee,,,,,,,,,,,,,,,,,,145,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...5976,2021-08-07,2021-08-05,MN,MCF - St Cloud,,,,,,,,,,,,,,,,,,161,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...5977,2021-08-07,2021-08-05,MN,MCF - Stillwater,,,,,,,,,,,,,,,,,,240,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...5978,2021-08-07,2021-08-05,MN,MCF - Togo,,,,,,,,,,,,,,,,,,23,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...5979,2021-08-07,2021-08-05,MN,MCF - Willow River,,,,,,,,,,,,,,,,,,27,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...5980,2021-08-08,2021-08-05,MN,MCF-Faribault,31241.0,1196.0,0.0,29884.0,1190.0,0.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...5981,2021-08-08,2021-08-05,MN,MCF-Lino Lakes,22201.0,356.0,6.0,21763.0,356.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...5982,2021-08-08,2021-08-05,MN,MCF-Moose Lake,11308.0,158.0,19.0,11044.0,188.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...5983,2021-08-08,2021-08-05,MN,MCF-Oak Park Heights,4974.0,94.0,0.0,4846.0,93.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...5984,2021-08-08,2021-08-05,MN,MCF-Red Wing,794.0,5.0,0.0,787.0,1.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...5985,2021-08-08,2021-08-05,MN,MCF-Rush City,8239.0,223.0,4.0,7968.0,215.0,7.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...5986,2021-08-08,2021-08-05,MN,MCF-Shakopee,7282.0,36.0,0.0,7244.0,36.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...5987,2021-08-08,2021-08-05,MN,MCF-St. Cloud,23548.0,1111.0,96.0,22205.0,1111.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...5988,2021-08-08,2021-08-05,MN,MCF-Stillwater,14511.0,977.0,0.0,13467.0,976.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...5989,2021-08-08,2021-08-05,MN,MCF-Togo,274.0,8.0,0.0,265.0,8.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...5990,2021-08-08,2021-08-05,MN,MCF-Willow River,540.0,76.0,0.0,455.0,83.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...5991,2021-08-08,2021-08-05,MN,MCF-Faribault,,,,,,,,,163.0,4.0,132.0,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...5992,2021-08-08,2021-08-05,MN,MCF-Lino Lakes,,,,,,,,,104.0,2.0,97.0,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...5993,2021-08-08,2021-08-05,MN,MCF-Moose Lake,,,,,,,,,95.0,4.0,90.0,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...5994,2021-08-08,2021-08-05,MN,MCF-Oak Park Heights,,,,,,,,,95.0,1.0,89.0,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...5995,2021-08-08,2021-08-05,MN,MCF-Red Wing,,,,,,,,,26.0,0.0,23.0,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...5996,2021-08-08,2021-08-05,MN,MCF-Rush City,,,,,,,,,88.0,2.0,71.0,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...5997,2021-08-08,2021-08-05,MN,MCF-Saint Cloud,,,,,,,,,188.0,0.0,150.0,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...5998,2021-08-08,2021-08-05,MN,MCF-Shakopee,,,,,,,,,66.0,0.0,54.0,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...5999,2021-08-08,2021-08-05,MN,MCF-Stillwater,,,,,,,,,212.0,2.0,190.0,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...6000,2021-08-08,2021-08-05,MN,MCF-Togo,,,,,,,,,4.0,0.0,4.0,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...6001,2021-08-08,2021-08-05,MN,MCF-Willow River,,,,,,,,,7.0,0.0,7.0,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
