Unnamed: 0,scrapedate,lastupdated,stateagency,facility,fac_staff_active,fac_staff_positive,fac_staff_recovered,fac_staff_deaths,fac_inc_quarantined,facility_inc_partiallyvaccinated,facility_inc_fullyvaccinated,sum_inc_tested,sum_inc_pending,sum_inc_negative,sum_inc_positive,sum_inc_symptomatic,sum_inc_asymptomatic,sum_inc_inactive,sum_inc_deaths,sum_staff_vaccinations,fac_state,fac_inc_negative,fac_inc_pending,fac_inc_activeasymptomatic,fac_address,fac_zip,sum_staff_positive,match,oldnew,state
7806,2021-09-14,2021-09-09,ID,SBWCC,3.0,29.0,26.0,NR,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7807,2021-09-14,2021-09-09,ID,EBCRC,0.0,5.0,5.0,NR,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7808,2021-09-14,2021-09-09,ID,IFCRC,0.0,5.0,5.0,NR,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7809,2021-09-14,2021-09-09,ID,Nampa CRC,0.0,2.0,2.0,NR,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7810,2021-09-14,2021-09-09,ID,TFCRC,1.0,8.0,7.0,NR,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7811,2021-09-14,2021-09-09,ID,TVCRC,0.0,1.0,1.0,NR,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7812,2021-09-14,2021-09-09,ID,East Boise CRC,,,,,13.0,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7813,2021-09-14,2021-09-09,ID,Treasure Valley CRC,,,,,0.0,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7814,2021-09-14,2021-09-09,ID,Nampa CRC,,,,,0.0,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7815,2021-09-14,2021-09-09,ID,Idaho Falls CRC,,,,,0.0,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7816,2021-09-14,2021-09-09,ID,Twin Falls CRC,,,,,2.0,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7817,2021-09-14,2021-09-09,ID,ICIO,,,,,,,425.0,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7818,2021-09-14,2021-09-09,ID,IMSI,,,,,,,346.0,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7819,2021-09-14,2021-09-09,ID,ISCC,,,,,,30.0,1496.0,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7820,2021-09-14,2021-09-09,ID,ISCI,,,,,,10.0,1938.0,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7821,2021-09-14,2021-09-09,ID,NICI,,,,,,,156.0,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7822,2021-09-14,2021-09-09,ID,PWCC,,,,,,24.0,240.0,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7823,2021-09-14,2021-09-09,ID,SAWC,,,,,,11.0,171.0,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7824,2021-09-14,2021-09-09,ID,SBWCC,,,,,,20.0,116.0,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7825,2021-09-14,2021-09-09,ID,SICI,,,,,,50.0,558.0,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7826,2021-09-14,2021-09-09,ID,CAPP,,,,,,,192.0,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7827,2021-09-14,2021-09-09,ID,East Boise CRC,,,,,,1.0,143.0,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7828,2021-09-14,2021-09-09,ID,Treasure Valley CRC,,,,,,3.0,63.0,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7829,2021-09-14,2021-09-09,ID,Nampa CRC,,,,,,3.0,72.0,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7830,2021-09-14,2021-09-09,ID,Idaho Falls CRC,,,,,,7.0,64.0,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7831,2021-09-14,2021-09-09,ID,Twin Falls CRC,,,,,,,94.0,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7832,2021-09-14,2021-09-09,ID,,,,,,,,,43615.0,107.0,38928.0,4575.0,19.0,161.0,4395.0,5.0,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7833,2021-09-15,2021-09-09,ID,District 1,0.0,9.0,9.0,NR,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7834,2021-09-15,2021-09-09,ID,District 2,0.0,1.0,1.0,NR,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7835,2021-09-15,2021-09-09,ID,District 3,0.0,14.0,14.0,NR,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7836,2021-09-15,2021-09-09,ID,District 4,1.0,19.0,18.0,NR,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7837,2021-09-15,2021-09-09,ID,District 5,0.0,11.0,11.0,NR,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7838,2021-09-15,2021-09-09,ID,District 6,0.0,8.0,8.0,NR,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7839,2021-09-15,2021-09-09,ID,District 7,1.0,13.0,12.0,NR,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7840,2021-09-15,2021-09-09,ID,ICIO,1.0,51.0,50.0,NR,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7841,2021-09-15,2021-09-09,ID,ISCC,2.0,105.0,103.0,NR,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7842,2021-09-15,2021-09-09,ID,ISCI,3.0,108.0,105.0,NR,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7843,2021-09-15,2021-09-09,ID,IMSI,0.0,44.0,44.0,NR,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7844,2021-09-15,2021-09-09,ID,NICI,4.0,26.0,22.0,NR,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7845,2021-09-15,2021-09-09,ID,SICI,3.0,44.0,41.0,NR,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7846,2021-09-15,2021-09-09,ID,SAWC,0.0,21.0,21.0,NR,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7847,2021-09-15,2021-09-09,ID,PWCC,2.0,16.0,14.0,NR,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7848,2021-09-15,2021-09-09,ID,SBWCC,3.0,29.0,26.0,NR,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7849,2021-09-15,2021-09-09,ID,EBCRC,0.0,5.0,5.0,NR,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7850,2021-09-15,2021-09-09,ID,IFCRC,0.0,5.0,5.0,NR,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7851,2021-09-15,2021-09-09,ID,Nampa CRC,0.0,2.0,2.0,NR,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7852,2021-09-15,2021-09-09,ID,TFCRC,1.0,8.0,7.0,NR,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7853,2021-09-15,2021-09-09,ID,TVCRC,0.0,1.0,1.0,NR,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7854,2021-09-15,2021-09-09,ID,East Boise CRC,,,,,13.0,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7855,2021-09-15,2021-09-09,ID,Treasure Valley CRC,,,,,0.0,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7856,2021-09-15,2021-09-09,ID,Nampa CRC,,,,,0.0,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7857,2021-09-15,2021-09-09,ID,Idaho Falls CRC,,,,,0.0,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7858,2021-09-15,2021-09-09,ID,Twin Falls CRC,,,,,2.0,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7859,2021-09-15,2021-09-09,ID,ICIO,,,,,,,425.0,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7860,2021-09-15,2021-09-09,ID,IMSI,,,,,,,346.0,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7861,2021-09-15,2021-09-09,ID,ISCC,,,,,,30.0,1496.0,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7862,2021-09-15,2021-09-09,ID,ISCI,,,,,,10.0,1938.0,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7863,2021-09-15,2021-09-09,ID,NICI,,,,,,,156.0,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7864,2021-09-15,2021-09-09,ID,PWCC,,,,,,24.0,240.0,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7865,2021-09-15,2021-09-09,ID,SAWC,,,,,,11.0,171.0,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7866,2021-09-15,2021-09-09,ID,SBWCC,,,,,,20.0,116.0,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7867,2021-09-15,2021-09-09,ID,SICI,,,,,,50.0,558.0,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7868,2021-09-15,2021-09-09,ID,CAPP,,,,,,,192.0,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7869,2021-09-15,2021-09-09,ID,East Boise CRC,,,,,,1.0,143.0,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7870,2021-09-15,2021-09-09,ID,Treasure Valley CRC,,,,,,3.0,63.0,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7871,2021-09-15,2021-09-09,ID,Nampa CRC,,,,,,3.0,72.0,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7872,2021-09-15,2021-09-09,ID,Idaho Falls CRC,,,,,,7.0,64.0,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7873,2021-09-15,2021-09-09,ID,Twin Falls CRC,,,,,,,94.0,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7874,2021-09-15,2021-09-09,ID,,,,,,,,,43615.0,107.0,38928.0,4575.0,19.0,161.0,4395.0,5.0,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7875,2021-09-16,2021-09-09,ID,District 1,0.0,9.0,9.0,NR,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7876,2021-09-16,2021-09-09,ID,District 2,0.0,1.0,1.0,NR,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7877,2021-09-16,2021-09-09,ID,District 3,0.0,14.0,14.0,NR,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7878,2021-09-16,2021-09-09,ID,District 4,1.0,19.0,18.0,NR,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7879,2021-09-16,2021-09-09,ID,District 5,0.0,11.0,11.0,NR,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7880,2021-09-16,2021-09-09,ID,District 6,0.0,8.0,8.0,NR,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7881,2021-09-16,2021-09-09,ID,District 7,1.0,13.0,12.0,NR,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7882,2021-09-16,2021-09-09,ID,ICIO,1.0,51.0,50.0,NR,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7883,2021-09-16,2021-09-09,ID,ISCC,2.0,105.0,103.0,NR,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7884,2021-09-16,2021-09-09,ID,ISCI,3.0,108.0,105.0,NR,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7885,2021-09-16,2021-09-09,ID,IMSI,0.0,44.0,44.0,NR,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7886,2021-09-16,2021-09-09,ID,NICI,4.0,26.0,22.0,NR,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7887,2021-09-16,2021-09-09,ID,SICI,3.0,44.0,41.0,NR,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7888,2021-09-16,2021-09-09,ID,SAWC,0.0,21.0,21.0,NR,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7889,2021-09-16,2021-09-09,ID,PWCC,2.0,16.0,14.0,NR,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7890,2021-09-16,2021-09-09,ID,SBWCC,3.0,29.0,26.0,NR,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7891,2021-09-16,2021-09-09,ID,EBCRC,0.0,5.0,5.0,NR,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7892,2021-09-16,2021-09-09,ID,IFCRC,0.0,5.0,5.0,NR,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7893,2021-09-16,2021-09-09,ID,Nampa CRC,0.0,2.0,2.0,NR,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7894,2021-09-16,2021-09-09,ID,TFCRC,1.0,8.0,7.0,NR,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7895,2021-09-16,2021-09-09,ID,TVCRC,0.0,1.0,1.0,NR,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7896,2021-09-16,2021-09-09,ID,East Boise CRC,,,,,13.0,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7897,2021-09-16,2021-09-09,ID,Treasure Valley CRC,,,,,0.0,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7898,2021-09-16,2021-09-09,ID,Nampa CRC,,,,,0.0,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7899,2021-09-16,2021-09-09,ID,Idaho Falls CRC,,,,,0.0,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7900,2021-09-16,2021-09-09,ID,Twin Falls CRC,,,,,2.0,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7901,2021-09-16,2021-09-09,ID,ICIO,,,,,,,425.0,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7902,2021-09-16,2021-09-09,ID,IMSI,,,,,,,346.0,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7903,2021-09-16,2021-09-09,ID,ISCC,,,,,,30.0,1496.0,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7904,2021-09-16,2021-09-09,ID,ISCI,,,,,,10.0,1938.0,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7905,2021-09-16,2021-09-09,ID,NICI,,,,,,,156.0,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7906,2021-09-16,2021-09-09,ID,PWCC,,,,,,24.0,240.0,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7907,2021-09-16,2021-09-09,ID,SAWC,,,,,,11.0,171.0,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7908,2021-09-16,2021-09-09,ID,SBWCC,,,,,,20.0,116.0,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7909,2021-09-16,2021-09-09,ID,SICI,,,,,,50.0,558.0,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7910,2021-09-16,2021-09-09,ID,CAPP,,,,,,,192.0,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7911,2021-09-16,2021-09-09,ID,East Boise CRC,,,,,,1.0,143.0,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7912,2021-09-16,2021-09-09,ID,Treasure Valley CRC,,,,,,3.0,63.0,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7913,2021-09-16,2021-09-09,ID,Nampa CRC,,,,,,3.0,72.0,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7914,2021-09-16,2021-09-09,ID,Idaho Falls CRC,,,,,,7.0,64.0,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7915,2021-09-16,2021-09-09,ID,Twin Falls CRC,,,,,,,94.0,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7916,2021-09-16,2021-09-09,ID,,,,,,,,,43615.0,107.0,38928.0,4575.0,19.0,161.0,4395.0,5.0,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7917,2021-09-17,2021-09-16,ID,District 1,0.0,9.0,9.0,NR,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7918,2021-09-17,2021-09-16,ID,District 2,0.0,1.0,1.0,NR,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7919,2021-09-17,2021-09-16,ID,District 3,0.0,14.0,14.0,NR,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7920,2021-09-17,2021-09-16,ID,District 4,1.0,19.0,18.0,NR,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7921,2021-09-17,2021-09-16,ID,District 5,0.0,11.0,11.0,NR,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7922,2021-09-17,2021-09-16,ID,District 6,0.0,8.0,8.0,NR,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7923,2021-09-17,2021-09-16,ID,District 7,1.0,13.0,12.0,NR,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7924,2021-09-17,2021-09-16,ID,ICIO,1.0,51.0,50.0,NR,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7925,2021-09-17,2021-09-16,ID,ISCC,2.0,105.0,103.0,NR,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7926,2021-09-17,2021-09-16,ID,ISCI,3.0,108.0,105.0,NR,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7927,2021-09-17,2021-09-16,ID,IMSI,0.0,44.0,44.0,NR,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7928,2021-09-17,2021-09-16,ID,NICI,4.0,26.0,22.0,NR,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7929,2021-09-17,2021-09-16,ID,SICI,3.0,44.0,41.0,NR,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7930,2021-09-17,2021-09-16,ID,SAWC,0.0,21.0,21.0,NR,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7931,2021-09-17,2021-09-16,ID,PWCC,2.0,16.0,14.0,NR,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7932,2021-09-17,2021-09-16,ID,SBWCC,3.0,29.0,26.0,NR,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7933,2021-09-17,2021-09-16,ID,EBCRC,0.0,5.0,5.0,NR,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7934,2021-09-17,2021-09-16,ID,IFCRC,0.0,5.0,5.0,NR,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7935,2021-09-17,2021-09-16,ID,Nampa CRC,0.0,2.0,2.0,NR,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7936,2021-09-17,2021-09-16,ID,TFCRC,1.0,8.0,7.0,NR,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7937,2021-09-17,2021-09-16,ID,TVCRC,0.0,1.0,1.0,NR,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7938,2021-09-17,2021-09-16,ID,East Boise CRC,,,,,129.0,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7939,2021-09-17,2021-09-16,ID,Treasure Valley CRC,,,,,0.0,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
7940,2021-09-17,2021-09-16,ID,Nampa CRC,,,,,0.0,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
